,adapt,avg_rate,first_isi,isi_cv,latency,mean_isi,median_isi,peak_deflect,sag,stim_amp,v_baseline,cell_id,norm_stim_amp
42,0.05276440727868848,23.33527793982832,0.01755000000000001,0.3165889174347883,0.008550000000000002,0.044284615384615394,0.047599999999999976,"(41.50644, 4219)",-6.622146129608154,1600.0000312924385,-59.75705337524414,15622000.abf,15.99999888241301
43,0.04968122076434573,23.33527793982832,0.0169,0.2986148615468198,0.008450000000000013,0.041911538461538465,0.044899999999999995,"(41.7872, 4216)",-4.060020446777344,1650.0000320374966,-60.0618896484375,15622000.abf,16.49999884516011
44,0.04871606993037526,23.33527793982832,0.016600000000000004,0.29248366887433264,0.008200000000000013,0.04109230769230769,0.045999999999999985,"(42.40976, 4211)",-4.266550540924072,1700.0000327825546,-59.93663787841797,15622000.abf,16.99999880790721
45,0.05222737043982953,23.33527793982832,0.016449999999999992,0.30771335276647405,0.007800000000000001,0.041861538461538464,0.045899999999999996,"(42.77597, 4204)",-4.037548065185547,1750.0000335276127,-60.081459045410156,15622000.abf,17.49999877065431
46,0.047244749220499926,25.002083506958915,0.01655000000000001,0.2982443373378464,0.007599999999999996,0.04151428571428572,0.045125,"(43.056732, 4201)",-6.241168022155762,1800.0000342726707,-60.268917083740234,15622000.abf,17.999998733401412
0,,0.0,,,,,,"(-78.75918, 7422)",0.18189066648483276,-500.0,-62.098445892333984,15622005.abf,-2.499999869614846
1,,0.0,,,,,,"(-76.75112, 6968)",0.1691172868013382,-449.99999925494194,-61.96416473388672,15622005.abf,-2.2499998789280715
2,,0.0,,,,,,"(-75.39004, 7349)",0.14076858758926392,-399.9999985098839,-61.79897689819336,15622005.abf,-1.9999998882412968
3,,0.0,,,,,,"(-73.51626, 7057)",0.1329658180475235,-349.9999977648258,-61.49028778076172,15622005.abf,-1.7499998975545221
4,,0.0,,,,,,"(-72.16738, 7601)",0.1802832931280136,-299.99999701976776,-61.8238525390625,15622005.abf,-1.4999999068677474
5,,0.0,,,,,,"(-68.64565, 5310)",0.6614829897880554,-249.9999962747097,-61.542537689208984,15622005.abf,-1.2499999161809727
6,,0.0,,,,,,"(-67.46157, 6688)",0.08385588973760605,-199.99999552965164,-60.15142822265625,15622005.abf,-0.9999999254941979
7,,0.0,,,,,,"(-64.483055, 5866)",0.5160561203956604,-149.99999478459358,-60.82610321044922,15622005.abf,-0.7499999348074232
8,,0.0,,,,,,"(-62.91445, 15947)",0.043616797775030136,-99.99999403953552,-58.14645004272461,15622005.abf,-0.4999999441206484
9,,0.0,,,,,,"(-63.280663, 13957)",0.24902425706386566,-49.99999329447746,-60.288787841796875,15622005.abf,-0.24999995343387368
10,,0.0,,,,,,"(-59.40493, 9471)",0.12236852943897247,7.450580596923828e-06,-60.89792251586914,15622005.abf,3.725290104172895e-08
11,,0.0,,,,,,"(-55.956444, 8085)",-0.5745140910148621,50.00000819563866,-60.11403274536133,15622005.abf,0.2500000279396758
12,,0.0,,,,,,"(-55.49868, 8921)",-11.896916389465332,100.00000894069672,-60.88519287109375,15622005.abf,0.5000000186264505
13,,0.0,,,,,,"(-53.60659, 8352)",-10.049209594726562,150.00000968575478,-61.442779541015625,15622005.abf,0.7500000093132253
14,,3.3336111342611887,0.17695000000000005,0.0,0.1433,0.17695000000000005,0.17695000000000005,"(37.018402, 10455)",-7.4575347900390625,200.00001043081284,-59.683406829833984,15622005.abf,1.0
15,,3.3336111342611887,0.0796,0.0,0.11229999999999998,0.0796,0.0796,"(35.980804, 7889)",-16.548585891723633,250.0000111758709,-61.380210876464844,15622005.abf,1.2499999906867747
16,0.6960588866738231,5.000416701391782,0.04954999999999998,0.6960588866738231,0.08125000000000002,0.163025,0.163025,"(36.77426, 12196)",-9.837553977966309,300.00001192092896,-61.01685333251953,15622005.abf,1.4999999813735494
17,0.3085409602805905,6.667222268522377,0.04560000000000003,0.5182636583185989,0.06939999999999999,0.1662666666666667,0.2118500000000001,"(36.536224, 11176)",-20.89813804626465,350.000012665987,-61.29529571533203,15622005.abf,1.7499999720603243
18,0.20805524814189247,8.334027835652972,0.04794999999999999,0.41361000184119145,0.049199999999999994,0.12908750000000002,0.14565000000000003,"(36.34091, 11821)",-10.642706871032715,400.0000134110451,-59.85282897949219,15622005.abf,1.999999962747099
19,0.19264429495277632,8.334027835652972,0.0479,0.39695096718745015,0.052450000000000024,0.11737500000000001,0.13025000000000003,"(36.810883, 11316)",-6.481656551361084,450.00001415610313,-60.877140045166016,15622005.abf,2.2499999534338735
20,0.15726043150185226,10.000833402783565,0.03569999999999998,0.342854556556508,0.0388,0.10181,0.11399999999999999,"(37.817963, 4824)",-6.529886722564697,500.0000149011612,-60.339271545410156,15622005.abf,2.4999999441206486
21,0.13875510941214428,10.000833402783565,0.03754999999999997,0.3412419190024337,0.03745000000000001,0.09814,0.11769999999999997,"(38.117035, 9639)",-6.797731876373291,550.0000156462193,-60.35581970214844,15622005.abf,2.7499999348074233
22,0.11500363804820293,11.66763896991416,0.03490000000000004,0.33320172402055903,0.03459999999999999,0.09028333333333334,0.10509999999999997,"(37.958344, 13312)",-13.62050724029541,600.0000163912773,-61.095619201660156,15622005.abf,2.999999925494198
23,0.11172179183343592,11.66763896991416,0.03525000000000003,0.2930054404255234,0.0252,0.08766666666666667,0.09837500000000002,"(38.239105, 4552)",-4.495737552642822,650.0000171363354,-60.06197738647461,15622005.abf,3.2499999161809727
24,0.09374771409374219,11.66763896991416,0.03930000000000003,0.28998402664393147,0.02975,0.08280833333333333,0.08687499999999998,"(38.45883, 4642)",-6.2757720947265625,700.0000178813934,-60.93960952758789,15622005.abf,3.4999999068677474
25,0.0937436085229379,13.334444537044755,0.029949999999999977,0.2845686183104473,0.022900000000000004,0.07978571428571428,0.09025,"(38.54428, 4506)",-10.966599464416504,750.0000186264515,-60.48257064819336,15622005.abf,3.749999897554522
26,0.09010756022065634,13.334444537044755,0.030799999999999994,0.2799948499830733,0.022449999999999998,0.0748,0.08450000000000002,"(37.67148, 9495)",-5.2761759757995605,800.0000193715096,-60.773475646972656,15622005.abf,3.999999888241297
27,0.08455022583199744,13.334444537044755,0.03129999999999997,0.27662443628834066,0.020550000000000013,0.0711857142857143,0.07999999999999996,"(38.42221, 4459)",-5.631291389465332,850.0000201165676,-60.97018051147461,15622005.abf,4.2499998789280715
28,0.07949744207465884,15.001250104175348,0.02855000000000002,0.2746058337535236,0.020699999999999996,0.06991875,0.07802500000000001,"(39.58188, 4461)",-10.19995403289795,900.0000208616257,-61.4855842590332,15622005.abf,4.499999869614847
29,0.07366762851891763,15.001250104175348,0.02955000000000002,0.2527625619433226,0.018699999999999994,0.06858125000000001,0.07675000000000004,"(38.80063, 4422)",-8.319462776184082,950.0000216066837,-61.069095611572266,15622005.abf,4.749999860301621
30,0.07894938146796839,15.001250104175348,0.026850000000000013,0.26464210907840185,0.016399999999999998,0.06771875000000001,0.0758,"(39.624603, 4376)",-5.120248794555664,1000.0000223517418,-60.71462631225586,15622005.abf,4.999999850988396
31,0.0803717127054864,15.001250104175348,0.02495,0.28722538304715994,0.018250000000000016,0.066225,0.07649999999999998,"(39.435394, 4413)",-5.024301052093506,1050.0000230967999,-61.97056198120117,15622005.abf,5.24999984167517
32,0.08734677678232906,15.001250104175348,0.02184999999999998,0.29311988481424583,0.015250000000000014,0.0637,0.07282499999999997,"(39.55136, 4354)",-4.980310440063477,1100.000023841858,-61.37084197998047,15622005.abf,5.4999998323619455
33,0.07025911727611209,16.668055671305943,0.02479999999999999,0.26639977706951906,0.014550000000000007,0.0644,0.07270000000000004,"(40.118988, 4340)",-8.235363006591797,1150.000024586916,-61.53337860107422,15622005.abf,5.74999982304872
34,0.06884267966609335,16.668055671305943,0.025300000000000017,0.2554792576613686,0.014850000000000002,0.06069444444444446,0.06724999999999992,"(40.99179, 4345)",-5.103367805480957,1200.000025331974,-62.230445861816406,15622005.abf,5.999999813735495
35,0.06273689042904941,16.668055671305943,0.026550000000000018,0.25936473012804856,0.013600000000000001,0.0617388888888889,0.06890000000000002,"(40.149506, 4320)",-8.224961280822754,1250.000026077032,-61.9029541015625,15622005.abf,6.249999804422269
36,0.07069989508807686,16.668055671305943,0.023299999999999987,0.27586188560956243,0.014200000000000018,0.06040555555555555,0.06855,"(40.43637, 4332)",-4.774778842926025,1300.0000268220901,-63.308128356933594,15622005.abf,6.499999795109044
37,0.06958386510447105,16.668055671305943,0.0242,0.2628349152325263,0.010200000000000015,0.05866666666666667,0.06664999999999999,"(41.016205, 4254)",-4.128722667694092,1350.0000275671482,-60.840152740478516,15622005.abf,6.749999785795819
38,0.07186913909638318,16.668055671305943,0.022550000000000014,0.2795080883789427,0.009899999999999992,0.059061111111111106,0.06655000000000005,"(40.778168, 4247)",-4.103939533233643,1400.0000283122063,-61.49782180786133,15622005.abf,6.999999776482594
39,0.05883109208723439,18.334861238436538,0.02425000000000002,0.2497377901213291,0.008849999999999997,0.05869,0.064275,"(41.79135, 4227)",-5.899602890014648,1450.0000290572643,-60.1916389465332,15622005.abf,7.249999767169369
40,0.06972045972501231,16.668055671305943,0.0232,0.2685389991024132,0.009250000000000008,0.05723888888888889,0.06109999999999999,"(41.21762, 4236)",-4.503652095794678,1500.0000298023224,-61.32555389404297,15622005.abf,7.499999757856143
41,0.05793885983838371,18.334861238436538,0.02429999999999999,0.2316359505630642,0.008000000000000007,0.057635000000000006,0.061474999999999974,"(42.13925, 4211)",-6.935155391693115,1550.0000305473804,-60.80103302001953,15622005.abf,7.749999748542918
42,0.05785619728581056,18.334861238436538,0.0247,0.2428293320594478,0.007300000000000001,0.05796,0.06134999999999999,"(42.316254, 4198)",-6.826692581176758,1600.0000312924385,-59.66232681274414,15622005.abf,7.999999739229692
43,0.06254245840359872,18.334861238436538,0.021600000000000008,0.25415048402193763,0.009500000000000008,0.058660000000000004,0.06487500000000002,"(41.21762, 4242)",-5.6099419593811035,1650.0000320374966,-61.89486312866211,15622005.abf,8.249999729916468
44,0.0673831153795875,16.668055671305943,0.022550000000000014,0.25755246287534117,0.009849999999999998,0.0579611111111111,0.06345,"(42.383392, 4248)",-4.358439922332764,1700.0000327825546,-62.653709411621094,15622005.abf,8.499999720603242
45,0.0696176970654937,18.334861238436538,0.02109999999999998,0.27512339466598024,0.007400000000000018,0.05720000000000001,0.06425,"(43.170746, 4200)",-6.47365140914917,1750.0000335276127,-60.62535858154297,15622005.abf,8.749999711290016
46,0.07533521087475599,18.334861238436538,0.020799999999999985,0.280520168563413,0.008200000000000013,0.05874,0.06157500000000002,"(43.774994, 4216)",-5.3344197273254395,1800.0000342726707,-61.54277420043945,15622005.abf,8.999999701976792
47,0.07253066936279727,18.334861238436538,0.02109999999999998,0.27645735841797636,0.009200000000000014,0.057145,0.06230000000000002,"(43.50644, 4236)",-6.352090358734131,1850.0000350177288,-62.83491516113281,15622005.abf,9.249999692663566
48,0.06546253452877002,18.334861238436538,0.021199999999999997,0.25822614531020344,0.006900000000000017,0.058045,0.06319999999999998,"(44.104584, 4190)",-6.218616008758545,1900.0000357627869,-61.22282409667969,15622005.abf,9.49999968335034
49,0.06425718519940621,18.334861238436538,0.022650000000000003,0.267299235643535,0.006500000000000006,0.057745000000000005,0.06157499999999999,"(44.769867, 4183)",-5.906417369842529,1950.000036507845,-60.661441802978516,15622005.abf,9.749999674037117
0,,0.0,,,,,,"(-82.88144, 6236)",0.07619301974773407,-500.0,-59.07849884033203,15622013.abf,-4.999999552965204
1,,0.0,,,,,,"(-81.54477, 5697)",0.08284877240657806,-449.99999925494194,-58.11583709716797,15622013.abf,-4.499999590218104
2,,0.0,,,,,,"(-80.13486, 6008)",0.12052740901708603,-399.9999985098839,-57.663822174072266,15622013.abf,-3.9999996274710035
3,,0.0,,,,,,"(-77.858246, 5941)",0.158113494515419,-349.9999977648258,-58.84519577026367,15622013.abf,-3.499999664723903
4,,0.0,,,,,,"(-75.825775, 5734)",0.11200841516256332,-299.99999701976776,-58.54174041748047,15622013.abf,-2.9999997019768028
5,,0.0,,,,,,"(-74.452484, 7794)",0.14571799337863922,-249.9999962747097,-58.51512908935547,15622013.abf,-2.499999739229702
6,,0.0,,,,,,"(-71.431244, 7695)",0.17689551413059235,-199.99999552965164,-58.82597732543945,15622013.abf,-1.999999776482602
7,,0.0,,,,,,"(-68.86167, 8505)",0.05221819505095482,-149.99999478459358,-58.2962646484375,15622013.abf,-1.4999998137355017
8,,0.0,,,,,,"(-66.25547, 7857)",0.022368596866726875,-99.99999403953552,-58.33426284790039,15622013.abf,-0.9999998509884014
9,,0.0,,,,,,"(-63.002296, 10547)",0.06836410611867905,-49.99999329447746,-60.07829666137695,15622013.abf,-0.49999988824130104
10,,0.0,,,,,,"(-55.061623, 13602)",1.0008970499038696,7.450580596923828e-06,-58.75552749633789,15622013.abf,7.450579930790073e-08
11,,0.0,,,,,,"(-52.00376, 6030)",20.44272804260254,50.00000819563866,-58.347679138183594,15622013.abf,0.5000000372528997
12,,1.6668055671305944,,,0.31655,,,"(20.963764, 10365)",5.398000240325928,100.00000894069672,-59.18508529663086,15622013.abf,1.0
13,0.004845699580381034,11.66763896991416,0.0824,0.11351234840586816,0.030600000000000016,0.08885833333333333,0.08614999999999998,"(21.775532, 4644)",1.8083434104919434,150.00000968575478,-59.36805725097656,15622013.abf,1.4999999627471003
14,-0.007726575409923763,18.334861238436538,0.061799999999999966,0.08271535113733329,0.019250000000000017,0.055425,0.054200000000000026,"(21.696186, 4417)",4.2764153480529785,200.00001043081284,-58.645103454589844,15622013.abf,1.9999999254942007
15,0.0080834366402212,23.33527793982832,0.039199999999999985,0.05469533952324002,0.009450000000000014,0.044769230769230776,0.04489999999999994,"(22.410297, 4222)",32.783504486083984,250.0000111758709,-58.545188903808594,15622013.abf,2.499999888241301
16,0.0015567815165637856,26.66888907408951,0.04105,0.0813313322639107,0.0063499999999999945,0.03867666666666667,0.039449999999999985,"(22.355366, 4160)",11.762113571166992,300.00001192092896,-57.88357162475586,15622013.abf,2.9999998509884014
17,0.0058015456770396144,28.3356946412201,0.03125,0.03908193765900815,0.007700000000000012,0.0349125,0.03492500000000001,"(22.214985, 4187)",6.361509799957275,350.000012665987,-57.6849250793457,15622013.abf,3.4999998137355015
18,0.0009326277613858849,31.66930577548129,0.03259999999999999,0.06500209547019538,0.00545000000000001,0.031275000000000004,0.03152499999999997,"(22.495747, 4142)",-4.0801568031311035,400.0000134110451,-58.936988830566406,15622013.abf,3.999999776482602
19,0.002196100530638809,35.00291690974248,0.029200000000000004,0.06110701068444652,0.00605,0.029427500000000002,0.0295,"(22.404194, 4154)",-5.110893249511719,450.00001415610313,-58.05401611328125,15622013.abf,4.499999739229702
20,-0.0005060399531501392,36.669722476873076,0.027650000000000008,0.04944531847919207,0.004299999999999998,0.0276,0.02805000000000002,"(22.507954, 4120)",-2.9704935550689697,500.0000149011612,-58.667022705078125,15622013.abf,4.999999701976803
21,0.0022979522616105763,38.33652804400367,0.0237,0.049003257380446995,0.0058,0.026075,0.026175000000000004,"(22.929096, 4149)",-5.691879749298096,550.0000156462193,-60.122352600097656,15622013.abf,5.499999664723903
22,0.0029263904847570583,41.670139178264854,0.023549999999999988,0.05871844989505726,0.004750000000000004,0.024606250000000007,0.024399999999999977,"(23.16103, 4129)",-6.150615215301514,600.0000163912773,-58.66717529296875,15622013.abf,5.999999627471003
23,0.0015794897168895582,43.33694474539545,0.022200000000000025,0.042919308161871124,0.0030999999999999917,0.023698,0.023950000000000027,"(22.83144, 4096)",-3.860928773880005,650.0000171363354,-58.425785064697266,15622013.abf,6.499999590218104
24,0.002064482857658595,45.003750312526044,0.021549999999999986,0.04668817198791958,0.004150000000000015,0.022386538461538465,0.02220000000000001,"(23.148823, 4118)",-4.413852214813232,700.0000178813934,-59.452857971191406,15622013.abf,6.999999552965204
25,0.002604149759517988,46.67055587965664,0.01965,0.058511863262377214,0.0034500000000000086,0.021781481481481485,0.02169999999999994,"(23.325825, 4104)",-5.63474178314209,750.0000186264515,-58.73186111450195,15622013.abf,7.499999515712305
26,0.002984579453874597,48.337361446787234,0.0194,0.05062592418362625,0.0030999999999999917,0.02091607142857143,0.020950000000000024,"(23.551655, 4097)",-3.363837718963623,800.0000193715096,-59.19950866699219,15622013.abf,7.999999478459404
27,0.004307979138640331,50.00416701391783,0.018299999999999983,0.062133422270375556,0.0036500000000000143,0.020444827586206894,0.02020000000000005,"(23.881245, 4108)",-6.68678092956543,850.0000201165676,-60.26887512207031,15622013.abf,8.499999441206505
28,0.002238228205085153,51.670972581048424,0.018000000000000016,0.0581490014591702,0.002799999999999997,0.019646666666666666,0.019674999999999998,"(24.29018, 4092)",-4.679144859313965,900.0000208616257,-59.379085540771484,15622013.abf,8.999999403953606
